BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-1054,70534,2019/12/17 00:00:00+00,Walk In,56,,Female,2019/03/25 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,UNKNOWN,UNKNOWN,12635
18-1054,70534,2019/12/17 00:00:00+00,Walk In,56,,Female,2019/03/25 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,UNKNOWN,UNKNOWN,12639
18-1054,70534,2019/12/17 00:00:00+00,Walk In,56,,Female,2019/03/25 00:00:00+00,UNKNOWN COMMAND,,Arrest,No Charge,UNKNOWN,UNKNOWN,12680
18-1054,70534,2019/12/17 00:00:00+00,Walk In,56,,Female,2019/03/25 00:00:00+00,SECONDARY EMPLOYMENT,,Procedure,Exonerated,B,M,12683
18-1054,70534,2019/12/17 00:00:00+00,Walk In,56,,Female,2019/03/25 00:00:00+00,SECONDARY EMPLOYMENT,,Force,Inconclusive,B,M,12685
18-1054,70534,2019/12/17 00:00:00+00,Walk In,56,,Female,2019/03/25 00:00:00+00,SECONDARY EMPLOYMENT,,Demeanor,Inconclusive,B,M,12687
18-1053,70533,2019/12/17 00:00:00+00,Telephone(or TDD),23,Black,Female,2018/12/17 00:00:00+00,12TH PRECINCT PDU,Duplication,Service,Void,BLACK,FEMALE,12689
18-1053,70533,2019/12/17 00:00:00+00,Telephone(or TDD),23,Black,Female,2018/12/17 00:00:00+00,12TH PRECINCT PDU,Duplication,Demeanor,Void,BLACK,FEMALE,12692
18-1052,70532,2019/12/17 00:00:00+00,Telephone(or TDD),68,Black,Male,2019/03/15 00:00:00+00,7TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,BLACK,MALE,12717
18-1051,70531,2019/12/17 00:00:00+00,Walk In,49,,Female,2019/03/11 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,12718
18-1051,70531,2019/12/17 00:00:00+00,Walk In,49,,Female,2019/03/11 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,Black,Male,12719
18-1050,70528,2019/12/16 00:00:00+00,Telephone(or TDD),23,Black,Female,2019/01/03 00:00:00+00,12TH PRECINCT PDU,Transferred,Procedure,Admin. Closure,BLACK,FEMALE,12416
18-962,70421,2019/12/15 00:00:00+00,Telephone(or TDD),39,Black,Female,2019/02/08 00:00:00+00,3RD PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,White,Male,12612
18-962,70421,2019/12/15 00:00:00+00,Telephone(or TDD),39,Black,Female,2019/02/08 00:00:00+00,3RD PRECINCT,Admin.Close/Innocence of the Charge,Harassment,Admin. Closure,White,Male,12613
18-1049,70527,2019/12/14 00:00:00+00,Telephone(or TDD),55,Black,Male,2019/01/18 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,UNKNOWN,UNKNOWN,12602
18-1049,70527,2019/12/14 00:00:00+00,Telephone(or TDD),55,Black,Male,2019/01/18 00:00:00+00,9TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,WHITE,MALE,12603
18-1048,70526,2019/12/14 00:00:00+00,Telephone(or TDD),49,,Male,2019/02/04 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,UNKNOWN,UNKNOWN,12604
18-1048,70526,2019/12/14 00:00:00+00,Telephone(or TDD),49,,Male,2019/02/04 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,UNKNOWN,UNKNOWN,12605
18-1048,70526,2019/12/14 00:00:00+00,Telephone(or TDD),49,,Male,2019/02/04 00:00:00+00,8TH PRECINCT,,Procedure,Inconclusive,White,Male,12606
18-1048,70526,2019/12/14 00:00:00+00,Telephone(or TDD),49,,Male,2019/02/04 00:00:00+00,8TH PRECINCT,,Procedure,Inconclusive,WHITE,MALE,12607
18-1047,70525,2019/12/14 00:00:00+00,Online,2,,Male,2019/03/15 00:00:00+00,7TH PRECINCT,,Force,Exonerated,Black,Male,12608
18-1047,70525,2019/12/14 00:00:00+00,Online,2,,Male,2019/03/15 00:00:00+00,7TH PRECINCT,,Demeanor,Inconclusive,Black,Male,12609
18-1047,70525,2019/12/14 00:00:00+00,Online,2,,Male,2019/03/15 00:00:00+00,12TH PRECINCT PDU,,Force,No Charge,B,M,12610
18-1047,70525,2019/12/14 00:00:00+00,Online,2,,Male,2019/03/15 00:00:00+00,12TH PRECINCT PDU,,Demeanor,No Charge,B,M,12611
18-1046,70522,2019/12/13 00:00:00+00,Walk In,28,White,Male,2019/02/08 00:00:00+00,12TH PRECINCT,Admin. Closure,Demeanor,No Charge,Black,Female,12586
18-1046,70522,2019/12/13 00:00:00+00,Walk In,28,White,Male,2019/02/08 00:00:00+00,12TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,Black,Female,12587
18-1045,70520,2019/12/13 00:00:00+00,Telephone(or TDD),39,Other,Female,2019/03/14 00:00:00+00,4TH PRECINCT PDU,,Service,No Charge,W,M,12588
18-1045,70520,2019/12/13 00:00:00+00,Telephone(or TDD),39,Other,Female,2019/03/14 00:00:00+00,4TH PRECINCT PDU,,Service,Inconclusive,White,Male,12589
18-1045,70520,2019/12/13 00:00:00+00,Telephone(or TDD),39,Other,Female,2019/03/14 00:00:00+00,4TH PRECINCT PDU,,Procedure,Inconclusive,W,M,12590
18-1044,70519,2019/12/13 00:00:00+00,Telephone(or TDD),24,Arabic,Male,2019/03/21 00:00:00+00,SECONDARY EMPLOYMENT,,Procedure,Sustained,B,M,12591
18-1044,70519,2019/12/13 00:00:00+00,Telephone(or TDD),24,Arabic,Male,2019/03/21 00:00:00+00,SECONDARY EMPLOYMENT,,Demeanor,Inconclusive,B,M,12592
18-1044,70519,2019/12/13 00:00:00+00,Telephone(or TDD),24,Arabic,Male,2019/03/21 00:00:00+00,4TH PRECINCT,,Demeanor,Inconclusive,BLACK,MALE,12593
18-1043,70518,2019/12/13 00:00:00+00,Email,0,,,2018/12/14 00:00:00+00,UNKNOWN COMMAND,Void,Demeanor,Void,UNKNOWN,UNKNOWN,12594
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Search,Unfounded,Hispanic,Male,12595
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Search,No Charge,White,Male,12596
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Procedure,Unfounded,White,Male,12597
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Demeanor,No Charge,White,Male,12598
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Arrest,Unfounded,Black,Male,12599
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Arrest,Unfounded,Hispanic,Male,12600
18-1042,70517,2019/12/13 00:00:00+00,Walk In,25,Arabic,Male,2019/03/12 00:00:00+00,4TH PRECINCT,,Arrest,Unfounded,White,Male,12601
18-1041,70516,2019/12/12 00:00:00+00,Telephone(or TDD),41,,Male,2019/01/30 00:00:00+00,12TH PRECINCT,Admin.Close/Innocence of the Charge,Search,No Charge,Black,Female,12584
18-1041,70516,2019/12/12 00:00:00+00,Telephone(or TDD),41,,Male,2019/01/30 00:00:00+00,12TH PRECINCT,Admin.Close/Innocence of the Charge,Procedure,Admin. Closure,Black,Female,12585
18-1040,70513,2019/12/11 00:00:00+00,Walk In,35,Black,Female,2019/03/12 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,UNKNOWN,UNKNOWN,12574
18-1040,70513,2019/12/11 00:00:00+00,Walk In,35,Black,Female,2019/03/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,UNKNOWN,UNKNOWN,12575
18-1040,70513,2019/12/11 00:00:00+00,Walk In,35,Black,Female,2019/03/12 00:00:00+00,UNKNOWN COMMAND,,Demeanor,Inconclusive,UNKNOWN,UNKNOWN,12576
18-1039,70512,2019/12/11 00:00:00+00,Telephone(or TDD),22,,Female,2019/02/04 00:00:00+00,HOMICIDE,Admin.close/Inadequate Service,Service,Admin. Closure,WHITE,FEMALE,12577
18-1039,70512,2019/12/11 00:00:00+00,Telephone(or TDD),22,,Female,2019/02/04 00:00:00+00,HOMICIDE,Admin.close/Inadequate Service,Procedure,No Charge,WHITE,FEMALE,12578
18-1038,70511,2019/12/11 00:00:00+00,Telephone(or TDD),3,,Female,2019/03/11 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Entry,No Charge,UNKNOWN,UNKNOWN,12579
18-1038,70511,2019/12/11 00:00:00+00,Telephone(or TDD),3,,Female,2019/03/11 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Arrest,No Charge,UNKNOWN,UNKNOWN,12580
18-1038,70511,2019/12/11 00:00:00+00,Telephone(or TDD),3,,Female,2019/03/11 00:00:00+00,9TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,12581
18-1038,70511,2019/12/11 00:00:00+00,Telephone(or TDD),3,,Female,2019/03/11 00:00:00+00,9TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Female,12582
18-1038,70511,2019/12/11 00:00:00+00,Telephone(or TDD),3,,Female,2019/03/11 00:00:00+00,9TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,WHITE,MALE,12583
18-1037,70510,2019/12/10 00:00:00+00,Walk In,7,White,Male,2019/03/13 00:00:00+00,UNKNOWN COMMAND,,Demeanor,Inconclusive,UNKNOWN,UNKNOWN,12454
18-1036,70509,2019/12/10 00:00:00+00,Telephone(or TDD),56,Unknown,Female,2019/03/13 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,UNKNOWN,UNKNOWN,12468
18-1036,70509,2019/12/10 00:00:00+00,Telephone(or TDD),56,Unknown,Female,2019/03/13 00:00:00+00,DOWNTOWN SERVICES,,Property,Inconclusive,UNKNOWN,UNKNOWN,12470
18-1036,70509,2019/12/10 00:00:00+00,Telephone(or TDD),56,Unknown,Female,2019/03/13 00:00:00+00,DOWNTOWN SERVICES,,Demeanor,Inconclusive,UNKNOWN,UNKNOWN,12479
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,UNKNOWN,UNKNOWN,12485
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,UNKNOWN,UNKNOWN,12491
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,12543
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,12554
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,Black,Male,12559
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,Black,Male,12564
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,12569
18-1035,70506,2019/12/10 00:00:00+00,Telephone(or TDD),40,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,12570
18-1034,70505,2019/12/10 00:00:00+00,Telephone(or TDD),17,Black,Female,2019/02/28 00:00:00+00,4TH PRECINCT,Admin. Closure,Property,No Charge,White,Male,12571
18-1034,70505,2019/12/10 00:00:00+00,Telephone(or TDD),17,Black,Female,2019/02/28 00:00:00+00,4TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,12572
18-1033,70504,2019/12/10 00:00:00+00,Telephone(or TDD),46,White,Female,2019/02/05 00:00:00+00,9TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,12573
18-1037,70510,2019/12/10 00:00:00+00,Walk In,7,White,Male,2019/03/13 00:00:00+00,UNKNOWN COMMAND,,Procedure,Inconclusive,UNKNOWN,UNKNOWN,12783
18-1032,70503,2019/12/09 00:00:00+00,Walk In,0,Unknown,Female,2019/01/09 00:00:00+00,5TH PRECINCT,Admin. Closure,Service,No Charge,White,Male,12773
18-1032,70503,2019/12/09 00:00:00+00,Walk In,0,Unknown,Female,2019/01/09 00:00:00+00,5TH PRECINCT,Admin. Closure,Service,No Charge,White,Female,12774
18-1032,70503,2019/12/09 00:00:00+00,Walk In,0,Unknown,Female,2019/01/09 00:00:00+00,5TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,12775
18-1032,70503,2019/12/09 00:00:00+00,Walk In,0,Unknown,Female,2019/01/09 00:00:00+00,5TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Female,12776
18-1031,70501,2019/12/09 00:00:00+00,Walk In,0,Other,Female,2019/03/07 00:00:00+00,10TH PRECINCT,,Service,No Charge,Black,Male,12777
18-1031,70501,2019/12/09 00:00:00+00,Walk In,0,Other,Female,2019/03/07 00:00:00+00,10TH PRECINCT,,Service,No Charge,B,M,12778
18-1031,70501,2019/12/09 00:00:00+00,Walk In,0,Other,Female,2019/03/07 00:00:00+00,10TH PRECINCT,,Procedure,Sustained,B,M,12779
18-1031,70501,2019/12/09 00:00:00+00,Walk In,0,Other,Female,2019/03/07 00:00:00+00,10TH PRECINCT,,Procedure,No Charge,Black,Male,12780
18-1031,70501,2019/12/09 00:00:00+00,Walk In,0,Other,Female,2019/03/07 00:00:00+00,10TH PRECINCT,,Demeanor,No Charge,Black,Male,12781
18-1031,70501,2019/12/09 00:00:00+00,Walk In,0,Other,Female,2019/03/07 00:00:00+00,10TH PRECINCT,,Demeanor,No Charge,B,M,12782
18-1030,70500,2019/12/08 00:00:00+00,Walk In,0,Unknown,Female,2019/03/04 00:00:00+00,8TH PRECINCT,,Procedure,No Charge,Black,Male,12768
18-1030,70500,2019/12/08 00:00:00+00,Walk In,0,Unknown,Female,2019/03/04 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,B,M,12769
18-1030,70500,2019/12/08 00:00:00+00,Walk In,0,Unknown,Female,2019/03/04 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,B,M,12770
18-1030,70500,2019/12/08 00:00:00+00,Walk In,0,Unknown,Female,2019/03/04 00:00:00+00,8TH PRECINCT,,Arrest,Exonerated,Black,Male,12771
18-1030,70500,2019/12/08 00:00:00+00,Walk In,0,Unknown,Female,2019/03/04 00:00:00+00,8TH PRECINCT,,Arrest,Exonerated,B,M,12772
18-1029,70498,2019/12/07 00:00:00+00,Telephone(or TDD),0,Unknown,Male,2019/03/07 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,Admin. Closure,UNKNOWN,UNKNOWN,12748
18-1028,70497,2019/12/07 00:00:00+00,Online,39,White,Male,2019/02/08 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,UNKNOWN,UNKNOWN,12749
18-1028,70497,2019/12/07 00:00:00+00,Online,39,White,Male,2019/02/08 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,UNKNOWN,UNKNOWN,12750
18-1028,70497,2019/12/07 00:00:00+00,Online,39,White,Male,2019/02/08 00:00:00+00,7TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,12751
18-1028,70497,2019/12/07 00:00:00+00,Online,39,White,Male,2019/02/08 00:00:00+00,7TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,12752
18-1027,70496,2019/12/07 00:00:00+00,Telephone(or TDD),57,Black,Male,2019/03/11 00:00:00+00,12TH PRECINCT,,Procedure,Sustained,White,Female,12753
18-1027,70496,2019/12/07 00:00:00+00,Telephone(or TDD),57,Black,Male,2019/03/11 00:00:00+00,12TH PRECINCT,,Procedure,Inconclusive,White,Female,12754
18-1027,70496,2019/12/07 00:00:00+00,Telephone(or TDD),57,Black,Male,2019/03/11 00:00:00+00,12TH PRECINCT,,Procedure,Inconclusive,White,Male,12755
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,White,Male,12756
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Male,12757
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,White,Male,12758
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,WHITE,MALE,12759
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,White,Male,12760
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,Black,Male,12761
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,White,Male,12762
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Harassment,No Charge,WHITE,MALE,12763
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Force,Inconclusive,White,Male,12764
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Force,Inconclusive,Black,Male,12765
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Force,Inconclusive,White,Male,12766
18-1026,70495,2019/12/07 00:00:00+00,Walk In,0,Unknown,Male,2019/04/02 00:00:00+00,8TH PRECINCT,,Force,Inconclusive,WHITE,MALE,12767
18-1025,70489,2019/12/06 00:00:00+00,Walk In,0,Arabic,Male,2019/03/11 00:00:00+00,TRAFFIC ENFORCEMENT,,Procedure,Unfounded,B,M,12560
18-1025,70489,2019/12/06 00:00:00+00,Walk In,0,Arabic,Male,2019/03/11 00:00:00+00,TRAFFIC ENFORCEMENT,,Demeanor,No Charge,B,M,12565
18-1024,70488,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2018/12/07 00:00:00+00,MAJOR VIOLATORS,Duplication,Search,Void,Black,Male,12625
18-1024,70488,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2018/12/07 00:00:00+00,MAJOR VIOLATORS,Duplication,Property,Void,Black,Male,12629
18-1024,70488,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2018/12/07 00:00:00+00,MAJOR VIOLATORS,Duplication,Procedure,Void,Black,Male,12633
18-1023,70486,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2019/02/07 00:00:00+00,MAJOR VIOLATORS,,Search,No Charge,Black,Male,12637
18-1023,70486,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2019/02/07 00:00:00+00,MAJOR VIOLATORS,,Procedure,Unfounded,Black,Male,12686
18-1023,70486,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2019/02/07 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Black,Male,12688
18-1023,70486,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2019/02/07 00:00:00+00,MAJOR VIOLATORS,,Entry,No Charge,Black,Male,12690
18-1023,70486,2019/12/06 00:00:00+00,Telephone(or TDD),48,White,Male,2019/02/07 00:00:00+00,10TH PRECINCT,,Service,Inconclusive,BLACK,FEMALE,12693
18-1022,70485,2019/12/06 00:00:00+00,Email,118,,,2018/12/07 00:00:00+00,UNKNOWN COMMAND,Void,Service,Void,UNKNOWN,UNKNOWN,12747
18-1018,70480,2019/12/05 00:00:00+00,Walk In,55,Unknown,Male,2019/03/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,UNKNOWN,UNKNOWN,12461
18-1018,70480,2019/12/05 00:00:00+00,Walk In,55,Unknown,Male,2019/03/12 00:00:00+00,11TH PRECINCT,Admin. Closure,Demeanor,Admin. Closure,W,M,12471
18-1017,70479,2019/12/05 00:00:00+00,Telephone(or TDD),117,Unknown,Female,2019/02/27 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,UNKNOWN,UNKNOWN,12484
18-1017,70479,2019/12/05 00:00:00+00,Telephone(or TDD),117,Unknown,Female,2019/02/27 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,UNKNOWN,UNKNOWN,12490
18-1017,70479,2019/12/05 00:00:00+00,Telephone(or TDD),117,Unknown,Female,2019/02/27 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,UNKNOWN,UNKNOWN,12547
18-1017,70479,2019/12/05 00:00:00+00,Telephone(or TDD),117,Unknown,Female,2019/02/27 00:00:00+00,10TH PRECINCT,,Procedure,Sustained,Black,Male,12548
18-1017,70479,2019/12/05 00:00:00+00,Telephone(or TDD),117,Unknown,Female,2019/02/27 00:00:00+00,10TH PRECINCT,,Procedure,Sustained,Black,Male,12550
18-1017,70479,2019/12/05 00:00:00+00,Telephone(or TDD),117,Unknown,Female,2019/02/27 00:00:00+00,10TH PRECINCT,,Demeanor,Sustained,Black,Male,12555
18-1021,70483,2019/12/05 00:00:00+00,Walk In,52,Unknown,Male,2019/03/06 00:00:00+00,3RD PRECINCT,Admin. Closure,Harassment,Admin. Closure,Black,Male,12709
18-1021,70483,2019/12/05 00:00:00+00,Walk In,52,Unknown,Male,2019/03/06 00:00:00+00,3RD PRECINCT,Admin. Closure,Harassment,Admin. Closure,H,M,12710
18-1020,70482,2019/12/05 00:00:00+00,Telephone(or TDD),26,,Female,2019/03/05 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,UNKNOWN,UNKNOWN,12711
18-1020,70482,2019/12/05 00:00:00+00,Telephone(or TDD),26,,Female,2019/03/05 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,B,M,12712
18-1019,70481,2019/12/05 00:00:00+00,Telephone(or TDD),39,Black,Female,2019/02/28 00:00:00+00,8TH PRECINCT PDU,,Service,No Charge,BLACK,FEMALE,12713
18-1019,70481,2019/12/05 00:00:00+00,Telephone(or TDD),39,Black,Female,2019/02/28 00:00:00+00,8TH PRECINCT PDU,,Procedure,Unfounded,BLACK,FEMALE,12714
18-1018,70480,2019/12/05 00:00:00+00,Walk In,55,Unknown,Male,2019/03/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,UNKNOWN,UNKNOWN,12715
18-1018,70480,2019/12/05 00:00:00+00,Walk In,55,Unknown,Male,2019/03/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,UNKNOWN,UNKNOWN,12716
18-1016,70478,2019/12/04 00:00:00+00,Telephone(or TDD),41,Black,Female,2019/03/01 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,UNKNOWN,UNKNOWN,12699
18-1016,70478,2019/12/04 00:00:00+00,Telephone(or TDD),41,Black,Female,2019/03/01 00:00:00+00,3RD PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,B,M,12700
18-1015,70477,2019/12/04 00:00:00+00,Telephone(or TDD),1,Unknown,Female,2019/03/01 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,UNKNOWN,UNKNOWN,12701
18-1015,70477,2019/12/04 00:00:00+00,Telephone(or TDD),1,Unknown,Female,2019/03/01 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,W,M,12702
18-1014,70474,2019/12/04 00:00:00+00,Walk In,36,Black,Female,2019/03/06 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,UNKNOWN,UNKNOWN,12703
18-1014,70474,2019/12/04 00:00:00+00,Walk In,36,Black,Female,2019/03/06 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,UNKNOWN,UNKNOWN,12704
18-1014,70474,2019/12/04 00:00:00+00,Walk In,36,Black,Female,2019/03/06 00:00:00+00,TACTICAL RESPONSE UNIT,,Procedure,Inconclusive,Black,Female,12705
18-1014,70474,2019/12/04 00:00:00+00,Walk In,36,Black,Female,2019/03/06 00:00:00+00,TACTICAL RESPONSE UNIT,,Demeanor,Unfounded,Black,Female,12706
18-1013,70473,2019/12/04 00:00:00+00,Telephone(or TDD),62,Black,Male,2019/01/11 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,UNKNOWN,UNKNOWN,12707
18-1013,70473,2019/12/04 00:00:00+00,Telephone(or TDD),62,Black,Male,2019/01/11 00:00:00+00,3RD PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,BLACK,MALE,12708
18-1012,70471,2019/12/03 00:00:00+00,Telephone(or TDD),44,Black,Female,2019/02/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Service,No Charge,UNKNOWN,UNKNOWN,12682
18-1012,70471,2019/12/03 00:00:00+00,Telephone(or TDD),44,Black,Female,2019/02/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,UNKNOWN,UNKNOWN,12684
18-1012,70471,2019/12/03 00:00:00+00,Telephone(or TDD),44,Black,Female,2019/02/12 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,UNKNOWN,UNKNOWN,12691
18-1012,70471,2019/12/03 00:00:00+00,Telephone(or TDD),44,Black,Female,2019/02/12 00:00:00+00,3RD PRECINCT,Admin. Closure,Procedure,Admin. Closure,Hispanic,Male,12694
18-1012,70471,2019/12/03 00:00:00+00,Telephone(or TDD),44,Black,Female,2019/02/12 00:00:00+00,3RD PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Female,12695
18-1011,70470,2019/12/03 00:00:00+00,Telephone(or TDD),0,Unknown,Male,2019/01/24 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,UNKNOWN,UNKNOWN,12696
18-1011,70470,2019/12/03 00:00:00+00,Telephone(or TDD),0,Unknown,Male,2019/01/24 00:00:00+00,8TH PRECINCT,,Service,Inconclusive,B,M,12697
18-1011,70470,2019/12/03 00:00:00+00,Telephone(or TDD),0,Unknown,Male,2019/01/24 00:00:00+00,8TH PRECINCT,,Service,Inconclusive,B,F,12698
18-1010,70469,2019/11/30 00:00:00+00,Walk In,46,Black,Female,2019/02/18 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,12619
18-1010,70469,2019/11/30 00:00:00+00,Walk In,46,Black,Female,2019/02/18 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Procedure,No Charge,Unknown,Unknown,12621
18-1010,70469,2019/11/30 00:00:00+00,Walk In,46,Black,Female,2019/02/18 00:00:00+00,11TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,12623
