BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Hispanic,Male,10227
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Black,Male,10228
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Black,Male,10229
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Black,Male,10230
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Black,Male,10231
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Procedure,Inconclusive,Black,Female,10232
18-372,69798,2020/05/22 00:00:00+00,Walk In,39,Black,Female,2018/08/10 00:00:00+00,6TH PRECINCT,,Demeanor,No Charge,White,Male,10233
18-370,69796,2020/05/22 00:00:00+00,Walk In,59,Black,Male,2018/08/24 00:00:00+00,MAJOR VIOLATORS,,Search,No Charge,White,Male,10234
18-372,69798,2020/05/22 00:00:00+00,Walk In,39,Black,Female,2018/08/10 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Male,10235
18-371,69797,2020/05/22 00:00:00+00,Telephone (or TDD),50,Black,Male,2018/08/10 00:00:00+00,COMMUNICATIONS OPERATIONS,,Service,No Charge,Black,Female,10236
18-364,69790,2020/05/21 00:00:00+00,Telephone (or TDD),35,Black,Male,2018/08/20 00:00:00+00,2ND PRECINCT,,Demeanor,Sustained,White,Male,10176
18-363,69789,2020/05/21 00:00:00+00,Online,2,Black,Female,2018/08/29 00:00:00+00,DOMESTIC VIOLENCE UNIT,,Service,Unfounded,Black,Male,10179
18-363,69789,2020/05/21 00:00:00+00,Online,2,Black,Female,2018/08/29 00:00:00+00,DOMESTIC VIOLENCE UNIT,,Service,No Charge,Black,Male,10181
18-366,69792,2020/05/21 00:00:00+00,Telephone (or TDD),117,Other,Male,2018/09/05 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Inconclusive,Black,Male,10183
18-366,69792,2020/05/21 00:00:00+00,Telephone (or TDD),117,Other,Male,2018/09/05 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Inconclusive,Black,Male,10186
18-363,69789,2020/05/21 00:00:00+00,Online,2,Black,Female,2018/08/29 00:00:00+00,DOMESTIC VIOLENCE UNIT,,Demeanor,Inconclusive,Black,Male,10208
18-364,69790,2020/05/21 00:00:00+00,Telephone (or TDD),35,Black,Male,2018/08/20 00:00:00+00,2ND PRECINCT,,Procedure,Inconclusive,White,Male,10214
18-364,69790,2020/05/21 00:00:00+00,Telephone (or TDD),35,Black,Male,2018/08/20 00:00:00+00,2ND PRECINCT,,Procedure,Inconclusive,White,Male,10215
18-365,69791,2020/05/21 00:00:00+00,Walk In,35,Black,Male,2018/05/22 00:00:00+00,UNKNOWN COMMAND,Duplication,Arrest,Void,Unknown,Unknown,10216
18-365,69791,2020/05/21 00:00:00+00,Walk In,35,Black,Male,2018/05/22 00:00:00+00,UNKNOWN COMMAND,Duplication,Demeanor,Void,Unknown,Unknown,10217
18-362,69788,2020/05/21 00:00:00+00,Telephone (or TDD),51,Other,Male,2018/08/20 00:00:00+00,8TH PRECINCT PDU,,Service,Exonerated,Black,Male,10218
18-366,69792,2020/05/21 00:00:00+00,Telephone (or TDD),117,Other,Male,2018/09/05 00:00:00+00,CRIME SCENE SERVICES,,Procedure,Inconclusive,White,Male,10219
18-364,69790,2020/05/21 00:00:00+00,Telephone (or TDD),35,Black,Male,2018/08/20 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Male,10220
18-366,69792,2020/05/21 00:00:00+00,Telephone (or TDD),117,Other,Male,2018/09/05 00:00:00+00,EXEC PROTECT UNIT,,Procedure,Inconclusive,Hispanic,Male,10221
18-366,69792,2020/05/21 00:00:00+00,Telephone (or TDD),117,Other,Male,2018/09/05 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,10222
18-362,69788,2020/05/21 00:00:00+00,Telephone (or TDD),51,Other,Male,2018/08/20 00:00:00+00,8TH PRECINCT PDU,,Procedure,No Charge,Black,Male,10223
18-365,69791,2020/05/21 00:00:00+00,Walk In,35,Black,Male,2018/05/22 00:00:00+00,UNKNOWN COMMAND,Duplication,Procedure,Void,Unknown,Unknown,10224
18-361,69787,2020/05/19 00:00:00+00,Walk In,25,Unknown,Male,2018/08/22 00:00:00+00,10TH PRECINCT,,Demeanor,Unfounded,White,Male,10171
18-361,69787,2020/05/19 00:00:00+00,Walk In,25,Unknown,Male,2018/08/22 00:00:00+00,10TH PRECINCT,,Procedure,Exonerated,White,Male,10172
18-361,69787,2020/05/19 00:00:00+00,Walk In,25,Unknown,Male,2018/08/22 00:00:00+00,10TH PRECINCT,,Demeanor,Unfounded,Black,Male,10173
18-361,69787,2020/05/19 00:00:00+00,Walk In,25,Unknown,Male,2018/08/22 00:00:00+00,10TH PRECINCT,,Procedure,Exonerated,Black,Male,10174
18-359,69785,2020/05/18 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/08/06 00:00:00+00,8TH PRECINCT,,Procedure,No Charge,Black,Male,10167
18-360,69786,2020/05/18 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/08/20 00:00:00+00,12TH PRECINCT,,Demeanor,Sustained,Asian,Male,10168
18-360,69786,2020/05/18 00:00:00+00,Telephone (or TDD),27,Black,Female,2018/08/20 00:00:00+00,12TH PRECINCT,,Procedure,No Charge,Asian,Male,10169
18-359,69785,2020/05/18 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/08/06 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Female,10170
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Female,10019
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Procedure,No Charge,Black,Male,10027
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10082
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10085
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10090
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10094
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10101
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,White,Male,10124
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,White,Male,10125
18-353,69779,2020/05/17 00:00:00+00,Telephone (or TDD),72,Black,Female,2018/07/17 00:00:00+00,10TH PRECINCT,,Procedure,Unfounded,Black,Male,10126
18-352,69778,2020/05/17 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/08/07 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,10127
18-353,69779,2020/05/17 00:00:00+00,Telephone (or TDD),72,Black,Female,2018/07/17 00:00:00+00,10TH PRECINCT,,Procedure,Unfounded,Hispanic,Male,10128
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Force,Sustained,White,Male,10129
18-351,69777,2020/05/17 00:00:00+00,Walk In,47,Black,Female,2018/06/07 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,10130
18-351,69777,2020/05/17 00:00:00+00,Walk In,47,Black,Female,2018/06/07 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,White,Male,10131
18-353,69779,2020/05/17 00:00:00+00,Telephone (or TDD),72,Black,Female,2018/07/17 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,10132
18-358,69784,2020/05/17 00:00:00+00,Walk In,33,Black,Male,2018/07/24 00:00:00+00,GAMING ADMINISTRATION SECTION,Admin. Closure,Harassment,Admin. Closure,Black,Male,10133
18-352,69778,2020/05/17 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/08/07 00:00:00+00,3RD PRECINCT,,Procedure,Unfounded,Black,Female,10134
18-357,69783,2020/05/17 00:00:00+00,Walk In,30,Black,Female,2018/08/20 00:00:00+00,8TH PRECINCT,,Service,No Charge,Black,Female,10135
18-357,69783,2020/05/17 00:00:00+00,Walk In,30,Black,Female,2018/08/20 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Female,10136
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Force,Sustained,Black,Male,10137
18-352,69778,2020/05/17 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/08/07 00:00:00+00,UNKNOWN COMMAND,,Arrest,No Charge,Unknown,Unknown,10138
18-354,69780,2020/05/17 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/07/27 00:00:00+00,SPECIAL VICTIMS UNIT,Admin.close/Inadequate Service,Service,Admin. Closure,Hispanic,Female,10139
18-356,69782,2020/05/17 00:00:00+00,Walk In,42,Black,Male,2018/08/29 00:00:00+00,6TH PRECINCT,,Harassment,No Charge,White,Male,10140
18-356,69782,2020/05/17 00:00:00+00,Walk In,42,Black,Male,2018/08/29 00:00:00+00,6TH PRECINCT,,Harassment,No Charge,White,Male,10141
18-353,69779,2020/05/17 00:00:00+00,Telephone (or TDD),72,Black,Female,2018/07/17 00:00:00+00,10TH PRECINCT,,Procedure,Unfounded,Black,Female,10142
18-356,69782,2020/05/17 00:00:00+00,Walk In,42,Black,Male,2018/08/29 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,White,Male,10143
18-353,69779,2020/05/17 00:00:00+00,Telephone (or TDD),72,Black,Female,2018/07/17 00:00:00+00,10TH PRECINCT,,Procedure,Unfounded,White,Male,10144
18-351,69777,2020/05/17 00:00:00+00,Walk In,47,Black,Female,2018/06/07 00:00:00+00,2ND PRECINCT,Admin. Closure,Harassment,No Charge,White,Male,10145
18-351,69777,2020/05/17 00:00:00+00,Walk In,47,Black,Female,2018/06/07 00:00:00+00,2ND PRECINCT,Admin. Closure,Harassment,No Charge,White,Male,10146
18-356,69782,2020/05/17 00:00:00+00,Walk In,42,Black,Male,2018/08/29 00:00:00+00,6TH PRECINCT,,Procedure,Exonerated,White,Male,10147
18-356,69782,2020/05/17 00:00:00+00,Walk In,42,Black,Male,2018/08/29 00:00:00+00,6TH PRECINCT,,Procedure,Exonerated,White,Male,10148
18-352,69778,2020/05/17 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/08/07 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,10149
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10161
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Black,Male,10162
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Harassment,No Charge,Black,Male,10163
18-355,69781,2020/05/17 00:00:00+00,Telephone (or TDD),36,Black,Male,2018/08/20 00:00:00+00,MAJOR VIOLATORS,,Property,Unfounded,Hispanic,Male,10164
18-356,69782,2020/05/17 00:00:00+00,Walk In,42,Black,Male,2018/08/29 00:00:00+00,6TH PRECINCT,,Demeanor,Sustained,White,Male,10165
18-352,69778,2020/05/17 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/08/07 00:00:00+00,3RD PRECINCT,,Procedure,Unfounded,Black,Male,10166
18-350,69776,2020/05/16 00:00:00+00,Telephone (or TDD),42,Black,Female,2018/07/17 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Unfounded,Black,Female,10123
18-349,69775,2020/05/15 00:00:00+00,Telephone (or TDD),44,White,Female,2018/08/22 00:00:00+00,VICE ENFORCEMENT,Admin. Closure,Procedure,Admin. Closure,Black,Male,10121
18-349,69775,2020/05/15 00:00:00+00,Telephone (or TDD),44,White,Female,2018/08/22 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Demeanor,No Charge,Unknown,Unknown,10122
18-347,69773,2020/05/14 00:00:00+00,Walk In,76,Black,Female,2018/08/22 00:00:00+00,4TH PRECINCT PDU,,Service,No Charge,Black,Male,10088
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,Unfounded,Black,Male,10092
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,Unfounded,Black,Male,10098
18-347,69773,2020/05/14 00:00:00+00,Walk In,76,Black,Female,2018/08/22 00:00:00+00,4TH PRECINCT PDU,,Demeanor,Inconclusive,Black,Male,10105
18-348,69774,2020/05/14 00:00:00+00,Letter,43,Black,Female,2018/08/06 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Female,10106
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,White,Male,10107
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown,10108
18-346,69772,2020/05/14 00:00:00+00,Telephone (or TDD),30,Black,Male,2018/06/12 00:00:00+00,4TH PRECINCT PDU,,Demeanor,Inconclusive,Black,Female,10109
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Unfounded,White,Male,10110
18-347,69773,2020/05/14 00:00:00+00,Walk In,76,Black,Female,2018/08/22 00:00:00+00,4TH PRECINCT PDU,,Procedure,No Charge,Black,Male,10111
18-346,69772,2020/05/14 00:00:00+00,Telephone (or TDD),30,Black,Male,2018/06/12 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,10112
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,Unfounded,White,Male,10113
18-348,69774,2020/05/14 00:00:00+00,Letter,43,Black,Female,2018/08/06 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Procedure,No Charge,White,Female,10114
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,Black,Male,10115
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,Black,Male,10116
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Unfounded,Black,Male,10117
18-345,69771,2020/05/14 00:00:00+00,Walk In,34,Black,Female,2018/08/22 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,10118
18-346,69772,2020/05/14 00:00:00+00,Telephone (or TDD),30,Black,Male,2018/06/12 00:00:00+00,4TH PRECINCT PDU,,Service,Exonerated,Black,Female,10119
18-348,69774,2020/05/14 00:00:00+00,Letter,43,Black,Female,2018/08/06 00:00:00+00,9TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,10120
18-344,69770,2020/05/13 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/06/06 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Procedure,No Charge,Black,Female,10015
18-344,69770,2020/05/13 00:00:00+00,Telephone (or TDD),50,Black,Female,2018/06/06 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Female,10023
18-343,69769,2020/05/12 00:00:00+00,Walk In,23,Black,Female,2018/08/15 00:00:00+00,6TH PRECINCT,,Service,Sustained,White,Male,9949
18-343,69769,2020/05/12 00:00:00+00,Walk In,23,Black,Female,2018/08/15 00:00:00+00,6TH PRECINCT,,Service,Sustained,Hispanic,Male,9950
18-341,69767,2020/05/11 00:00:00+00,Walk In,36,Black,Male,2018/05/14 00:00:00+00,UNKNOWN COMMAND,Duplication,Procedure,Admin. Closure,Unknown,Unknown,9944
18-342,69768,2020/05/11 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/08/10 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Inconclusive,White,Male,9945
18-341,69767,2020/05/11 00:00:00+00,Walk In,36,Black,Male,2018/05/14 00:00:00+00,UNKNOWN COMMAND,Duplication,Demeanor,Admin. Closure,Unknown,Unknown,9946
18-342,69768,2020/05/11 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/08/10 00:00:00+00,TACTICAL RESPONSE UNIT,,Procedure,Sustained,White,Male,9947
18-342,69768,2020/05/11 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/08/10 00:00:00+00,TACTICAL RESPONSE UNIT,,Demeanor,Inconclusive,White,Male,9948
18-340,69766,2020/05/09 00:00:00+00,Walk In,45,Black,Male,2018/08/08 00:00:00+00,9TH PRECINCT,,Procedure,Exonerated,White,Male,9940
18-339,69765,2020/05/09 00:00:00+00,Walk In,38,White,Male,2018/07/17 00:00:00+00,UNKNOWN COMMAND,Transferred,Demeanor,Admin. Closure,Unknown,Unknown,9941
18-340,69766,2020/05/09 00:00:00+00,Walk In,45,Black,Male,2018/08/08 00:00:00+00,9TH PRECINCT,,Procedure,Inconclusive,White,Male,9942
18-339,69765,2020/05/09 00:00:00+00,Walk In,38,White,Male,2018/07/17 00:00:00+00,UNKNOWN COMMAND,Transferred,Procedure,Admin. Closure,Unknown,Unknown,9943
18-335,69761,2020/05/08 00:00:00+00,Online,35,Black,Female,2018/06/13 00:00:00+00,CITYWIDE PARK UNIT,,Procedure,Unfounded,Black,Male,9927
18-337,69763,2020/05/08 00:00:00+00,Walk In,35,Black,Female,2018/05/30 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,9928
18-338,69764,2020/05/08 00:00:00+00,Walk In,28,Black,Male,2018/07/31 00:00:00+00,10TH PRECINCT PDU,,Procedure,Inconclusive,White,Male,9929
18-338,69764,2020/05/08 00:00:00+00,Walk In,28,Black,Male,2018/07/31 00:00:00+00,10TH PRECINCT PDU,,Harassment,No Charge,White,Male,9930
18-338,69764,2020/05/08 00:00:00+00,Walk In,28,Black,Male,2018/07/31 00:00:00+00,10TH PRECINCT PDU,,Harassment,No Charge,White,Male,9931
18-336,69762,2020/05/08 00:00:00+00,Online,38,Black,Female,2018/07/31 00:00:00+00,6TH PRECINCT,Transferred,Procedure,Admin. Closure,White,Male,9932
18-336,69762,2020/05/08 00:00:00+00,Online,38,Black,Female,2018/07/31 00:00:00+00,UNKNOWN COMMAND,Transferred,Harassment,No Charge,Unknown,Unknown,9933
18-337,69763,2020/05/08 00:00:00+00,Walk In,35,Black,Female,2018/05/30 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Force,Admin. Closure,Unknown,Unknown,9934
18-336,69762,2020/05/08 00:00:00+00,Online,38,Black,Female,2018/07/31 00:00:00+00,6TH PRECINCT,Transferred,Procedure,Admin. Closure,Hispanic,Male,9935
18-335,69761,2020/05/08 00:00:00+00,Online,35,Black,Female,2018/06/13 00:00:00+00,CITYWIDE PARK UNIT,,Demeanor,Inconclusive,Black,Male,9936
18-337,69763,2020/05/08 00:00:00+00,Walk In,35,Black,Female,2018/05/30 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Harassment,Admin. Closure,Unknown,Unknown,9937
18-338,69764,2020/05/08 00:00:00+00,Walk In,28,Black,Male,2018/07/31 00:00:00+00,10TH PRECINCT PDU,,Procedure,Unfounded,White,Male,9938
18-338,69764,2020/05/08 00:00:00+00,Walk In,28,Black,Male,2018/07/31 00:00:00+00,10TH PRECINCT PDU,,Procedure,Unfounded,White,Male,9939
18-331,69757,2020/05/07 00:00:00+00,Walk In,4,Black,Female,2018/08/13 00:00:00+00,9TH PRECINCT PDU,,Demeanor,Inconclusive,White,Male,9913
18-333,69759,2020/05/07 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/08/08 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9914
18-333,69759,2020/05/07 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/08/08 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9915
18-331,69757,2020/05/07 00:00:00+00,Walk In,4,Black,Female,2018/08/13 00:00:00+00,9TH PRECINCT PDU,,Procedure,Exonerated,White,Male,9916
18-334,69760,2020/05/07 00:00:00+00,Walk In,50,Black,Male,2018/07/31 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,9917
18-330,69756,2020/05/07 00:00:00+00,Telephone (or TDD),26,Unknown,Male,2018/08/06 00:00:00+00,UNKNOWN COMMAND,,Service,Inconclusive,Unknown,Unknown,9918
18-332,69758,2020/05/07 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/08/06 00:00:00+00,HOMICIDE SECTION,Admin.close/Inadequate Service,Service,Admin. Closure,Hispanic,Male,9919
18-329,69755,2020/05/07 00:00:00+00,Telephone (or TDD),23,Unknown,Female,2018/08/09 00:00:00+00,COMMUNICATIONS OPERATIONS,,Procedure,Sustained,Black,Female,9920
18-331,69757,2020/05/07 00:00:00+00,Walk In,4,Black,Female,2018/08/13 00:00:00+00,9TH PRECINCT PDU,,Search,Inconclusive,White,Male,9921
18-333,69759,2020/05/07 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/08/08 00:00:00+00,5TH PRECINCT,,Demeanor,Unfounded,Black,Male,9922
18-333,69759,2020/05/07 00:00:00+00,Telephone (or TDD),41,Black,Female,2018/08/08 00:00:00+00,5TH PRECINCT,,Procedure,Unfounded,Black,Male,9923
18-334,69760,2020/05/07 00:00:00+00,Walk In,50,Black,Male,2018/07/31 00:00:00+00,3RD PRECINCT,,Demeanor,Inconclusive,Black,Female,9924
18-329,69755,2020/05/07 00:00:00+00,Telephone (or TDD),23,Unknown,Female,2018/08/09 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Sustained,Black,Female,9925
18-330,69756,2020/05/07 00:00:00+00,Telephone (or TDD),26,Unknown,Male,2018/08/06 00:00:00+00,UNKNOWN COMMAND,,Demeanor,Inconclusive,Unknown,Unknown,9926
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Unfounded,White,Female,9904
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,White,Female,9905
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,Unfounded,White,Female,9906
18-327,69753,2020/05/06 00:00:00+00,Telephone (or TDD),53,Other,Female,2018/05/23 00:00:00+00,COMMUNICATIONS OPERATIONS,,Demeanor,Sustained,Black,Female,9907
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,White,Male,9908
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Property,No Charge,White,Male,9909
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,Exonerated,White,Male,9910
18-328,69754,2020/05/06 00:00:00+00,Walk In,29,Black,Female,2018/07/18 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Male,9911
18-326,69752,2020/05/06 00:00:00+00,Walk In,40,Black,Male,2018/08/06 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Unfounded,White,Male,9912
